Timestamp,GioiTinh,NamSinh,Q1.2_DCTT_Phuong,Q1.3_DCTT_Quan,Q1.5_DCLV_Quan,Q1.6_TonGiao,Q1.7_NgheNghiep,Q1.8_TrinhDo,Q1.9_ThuNhapHoGD,Q1.10_PTDiChuyen,Q2.1_MucDo_ONKK,Q2.2_MucDo_NgapLut,Q2.3_MucDo_ONTiengOn,Q2.4_MucDo_ONNuoc,Q2.5_MucDo_UnTacGT,Q2.6_MucDoTX_TaiNanGT,Q2.7_TG_DiChuyenDiLam,Q2.8_LyDo_KSD_PTCC,Q2.9_MucDo_TiepCan_KGCC,Q2.10_CoThuongXuyen_KhamBenhGanNha,Q2.11_LyDo_ChonTruongHoc,Q2.12_MucDo_PLRac,Q2.13_MucDo_HTCTN,Q2.14_MucDich_SDN,Q2.15_MucDo_HT_CSCC,Q2.16_MucDo_HTDuongXa,Q2.17_MucDo_KGTonGiao,Q2.18_MucDo_CuaHang,Q3.1_LyDo_ChonNoiSong,Q3.2_MucDo_DeDangTimNha,Q3.3_MucDo_DeDangTimViec,Q3.4_MucDo_AnNinh,Q3.5_MucDo_CongDongDanCu,Q3.6_MucDo_PhuHop_NGTE,Q4.1_ThamGia_HDCD,Q4.2_LyDo_Tgia_HDCD,Q4.3_LyDo_KTGia_HDCD,Q4.4_MongMuon_Tgia_PTDT,Q4.5_MongMuon_Tgia_CS,Q4.6_ThachThuc_Tgia,Q4.7_MucDo_LoiThe,Q4.8_MucDo_TiepTuc,Q4.9_MucDo_ThayDoiTot,Q4.10_MongMuon_ThayDoi,Q4.11_DongY_TGiaPVSau,rid,reason_en,reason_class,income,education,commute_min,female,age,self_employed,moto,geo_ok,d_bus_m_osm2023,d_metro_m_osm2023,poi_1000m_osm2023,d_bus_m_osm2026,d_metro_m_osm2026,poi_1000m_osm2026,delta_access_m,delta_poi,treated,road_density,net_dist_bus_m_osm2023,detour_ratio_osm2023,net_dist_bus_m_osm2026,detour_ratio_osm2026,net_dist_bus_m,detour_ratio,pop_dens_2020,pop_dens_2025,built_s_2020,built_s_2025,ndbi_2023,ndbi_2026,d_ndbi,pop_growth_pct
2023-03-26 19:17:45.798,Nam,1967,Trường Thọ,TP. Thủ Đức,TP. Thủ Đức,Đạo phật,Kinh doanh,Trung học cơ sở,5-15 triệu/tháng,Xe máy cá nhân;,3,4,4,4,3,1,Khác:,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,2,2,Nước sinh hoạt,4,4,5,5,"Gia đình/họ hàng tôi sống ở đây, Tôi có thể kiếm sống ở đây",4,4,4,4,4,Không,,Bận,Không tham gia,Không tham gia,Bận,4,4,4,Thấy đủ,Không,C085,Motorcycle habit,Behavioural,2,2,,0,56,1,1,True,178.3188558420346,1817.4497814017875,79.0,173.26746785184872,1817.2283594135804,82.0,5.051387990185873,3.0,0.0,23592.181236741024,307.19705142080625,1.722740144165907,300.13364830655274,1.7321985022784552,300.13364830655274,1.7321985022784552,168.8875732421875,191.7332305908203,5051.0,5051.0,0.0947508066892623,0.1063754856586456,0.0116246789693832,13.527139333023497
2023-03-26 19:24:16.369,Nữ,2005,Linh Đông,TP. Thủ Đức,TP. Thủ Đức,Đạo phật,Kinh doanh,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,4,4,3,3,3,4,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,2,2,Nước sinh hoạt,2,4,4,5,Gia đình/họ hàng tôi sống ở đây,2,2,2,4,2,Có,Thích tham gia,,Không tham gia,Không tham gia,Tôi không được cho phép tham gia,2,4,4,Thêm dịch vụ tiện ích,Không,C086,Motorcycle habit,Behavioural,2,3,1.0,1,18,1,1,True,306.3582576879911,2277.851754932568,62.0,192.8009283361396,2276.8434428716587,65.0,113.55732935185154,3.0,0.0,24685.105372474147,478.289249614865,1.5612089363100377,351.3920187576473,1.822563935714103,351.3920187576473,1.822563935714103,174.28102111816406,197.85626220703125,4654.0,4654.0,0.1615071296691894,0.1591580510139465,-0.0023490781895816,13.527141932960657
2023-03-26 19:26:48.488,Nữ,1970,Linh Đông,TP. Thủ Đức,TP.Thủ Đức,Đạo phật,Khác,Trung học cơ sở,5-15 triệu/tháng,Xe đạp;,3,1,2,1,1,3,<10 phút,Có sử dụng phương tiện công cộng,3,Không,Gần nhà,3,4,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,2,3,4,4,4,Không,,Không Được mời,Tham gia vào phát triển khu vực nơi tôi sinh sống,Tham gia vào phát triển khu vực nơi tôi sinh sống,Thiếu thông tin,3,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C087,Uses public transport,Not a barrier,2,2,1.0,1,53,0,0,True,316.0258062753814,2067.919519475377,24.0,209.7342530411989,2078.931156033982,25.0,106.29155323418247,1.0,0.0,20531.65279266192,316.783917491667,1.0023988902210883,246.90017710513064,1.177204836716066,246.90017710513064,1.177204836716066,121.44844818115234,137.876953125,2797.0,2797.0,0.1177558600902557,0.1595038920640945,0.0417480356991291,13.527142742361695
2023-03-26 19:32:08.050,Nữ,1973,Trường Thọ,TP. Thủ Đức,TP. Thủ Đức,Thiên Chúa Giáo,Kinh doanh,Đại học,5-15 triệu/tháng,Xe máy cá nhân;,3,3,3,2,3,2,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,4,4,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,3,4,4,4,2,Không,,Không Có điều kiện tham gia,Tham gia vào phát triển khu vực nơi tôi sinh sống,Tham gia vào phát triển khu vực nơi tôi sinh sống,Không có thời gian,3,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C088,Motorcycle habit,Behavioural,2,6,1.0,1,50,1,1,True,23.899392379413595,2007.5848010359607,126.0,130.8087388151711,1995.8597322742232,129.0,-106.9093464357575,3.0,0.0,23304.485484781584,54.29134305645294,2.271662065484908,136.71994082525245,1.0451896567738774,136.71994082525245,1.0451896567738774,162.67774963378906,184.6833953857422,4436.0,4436.0,0.1198237910866737,0.1445042341947555,0.0246804393827915,13.527139268579132
2023-03-26 19:35:33.746,Nam,1979,Trường Thọ,TP. Thủ Đức,TP. Thủ Đức,Không có,Khác,Trung học phổ thông,5-15 triệu/tháng,Khác,3,3,2,2,2,2,Khác:,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,3,3,Nước sinh hoạt,4,4,3,4,Gia đình/họ hàng tôi sống ở đây,3,2,4,4,4,Có,Được mời,,Không tham gia,Không tham gia,không có thời gian,3,4,3,không mong muốn,Không,C089,Motorcycle habit,Behavioural,2,3,,0,44,0,0,True,221.5297507330884,1824.276716001472,78.0,218.6504571554578,1824.77497273528,80.0,2.879293577630591,2.0,0.0,23785.37127592129,343.36596072000845,1.5499767393938668,336.30255760575494,1.5380830297859744,336.30255760575494,1.5380830297859744,168.8875732421875,191.7332305908203,5051.0,5051.0,0.2008214443922042,0.1956017315387725,-0.0052197091281414,13.527139333023497
2023-03-26 19:39:11.091,Nữ,1986,Trường Thọ,TP. Thủ Đức,TP. Thủ Đức,Đạo phật,Kinh doanh,Đại học,>35 Triệu/tháng,Xe máy cá nhân;,3,3,3,3,4,3,<10 phút,Số lượng điểm dừng và tần suất các chuyến chưa đủ,5,Không,Gần nhà,2,4,Nước sinh hoạt,4,4,4,5,Tôi có thể kiếm sống ở đây,2,2,4,4,2,Không,,Không Bắt buộc,Không tham gia,Không tham gia,Tôi không có đủ kiến thức,4,4,3,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C090,Stop density / frequency,Infrastructure,5,6,1.0,1,37,1,1,True,236.7353596987757,1822.224894198015,78.0,234.13574203907035,1822.9231629598185,80.0,2.599617659705359,2.0,0.0,23710.91266040447,404.9204658031705,1.7104350880172488,423.9997199445277,1.8109141144019552,423.9997199445277,1.8109141144019552,203.0594482421875,230.527587890625,5494.0,5494.0,0.1671421527862548,0.1831426620483398,0.0160005073994398,13.527141872106563
2023-03-26 19:44:38.732,Nam,1992,Linh Trung,TP. Thủ Đức,TP. Thủ Đức,Không có,Khác,Đại học,>35 Triệu/tháng,Xe máy cá nhân;,3,2,3,2,4,2,<10 phút,Thói quen sử dụng xe máy để di chuyển,2,Có,Gần nhà,3,4,Nước sinh hoạt,4,3,4,4,Tôi có thể kiếm sống ở đây,4,3,4,4,3,Không,,Không Bắt buộc,Tham gia tích cực,Tham gia vào phát triển khu vực nơi tôi sinh sống,không có thời gian,3,3,3,Thêm các khu nhà ở,Không,C091,Motorcycle habit,Behavioural,5,6,1.0,0,31,0,1,True,117.49678126625682,1513.5087368456664,130.0,81.2279687567991,1496.878697448533,136.0,36.26881250945772,6.0,0.0,21233.79366353971,128.69518178334604,1.0953081471373485,89.83130272969588,1.105915906855379,89.83130272969588,1.105915906855379,132.6368408203125,150.5788116455078,2989.0,2989.0,-0.1193783357739448,-0.1372844874858856,-0.0179061442613601,13.527139755614272
2023-03-26 20:00:38.781,Nữ,1973,Bình Thọ,TP. Thủ Đức,TP. Thủ Đức,Đạo phật,Khác,Trung học cơ sở,5-15 triệu/tháng,Xe máy cá nhân;,3,2,2,1,1,1,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Không,Gần nhà,4,4,Nước sinh hoạt,4,4,4,4,Nơi này rất đáng sống,3,4,4,4,3,Không,,không có thời gian,Không tham gia,Không tham gia,không có điều gì,3,4,4,không có mong muốn,Không,C092,Motorcycle habit,Behavioural,2,2,1.0,1,50,0,1,True,42.82164649909718,932.4259791251254,177.0,29.96762118940068,922.9293391488642,186.0,12.854025309696496,9.0,1.0,22590.59631842172,70.36817000435461,1.6432850148776554,73.65275397677321,2.45774442726951,73.65275397677321,2.45774442726951,180.8744964599609,205.34164428710935,4072.0,4072.0,0.0395604409277439,0.0505582466721534,0.0109978076070547,13.52714081090176
2023-03-26 20:09:51.049,Nam,1983,Trường Thọ,TP. Thủ Đức,TP.Thủ Đức,Đạo phật,Đang kiếm việc làm,Trung học cơ sở,5-15 triệu/tháng,Xe máy cá nhân;,3,2,2,1,2,1,<10 phút,Thói quen sử dụng xe máy để di chuyển,3,Không,Gần nhà,3,3,Nước sinh hoạt,4,4,4,4,Tôi có thể kiếm sống ở đây,3,3,4,4,4,Không,,Không Bắt buộc,Không tham gia,Không tham gia,Thiếu thông tin,3,4,3,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C093,Motorcycle habit,Behavioural,2,2,1.0,0,40,0,1,True,196.37616769424145,1866.4987418103944,77.0,195.49431249148796,1866.8953812366365,78.0,0.881855202753485,1.0,0.0,23839.95806828273,295.3814245079642,1.5041612634373964,354.4868087217825,1.8132845104494657,354.4868087217825,1.8132845104494657,168.8875732421875,191.7332305908203,5051.0,5051.0,0.1017867922782898,0.1251891106367111,0.0234023183584213,13.527139333023497
2023-03-27 19:56:46.512,Nữ,1997,Trường Thọ,TP. Thủ Đức,TP.Thủ Đức,Đạo phật,Kinh doanh,Trung học phổ thông,5-15 triệu/tháng,Ô tô cá nhân;,3,4,3,3,3,1,<10 phút,Không cảm thấy thoải mái khi phải đi bộ đến các trạm,4,Có,Gần nhà,3,2,Cả hai,3,3,3,5,Gia đình/họ hàng tôi sống ở đây,3,3,4,1,3,Không,Không tham gia,Không Được mời,Tham gia vào phát triển khu vực nơi tôi sinh sống,Không tham gia,Bận,3,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C094,Walking discomfort,Experiential,2,3,1.0,1,26,1,0,True,86.75371968355226,1856.2483383562928,80.0,75.7709277142555,1854.5179253681968,82.0,10.982791969296755,2.0,0.0,24314.231013558496,122.79608464223436,1.4154561336407503,117.56348262695084,1.551564513903035,117.56348262695084,1.551564513903035,186.60699462890625,211.84957885742188,4688.0,4688.0,0.1840390861034393,0.1738834679126739,-0.010155614465475,13.527137221578425
2023-03-27 20:03:25.618,Nữ,1978,Trường Thọ,TP. Thủ Đức,TP.Thủ Đức ,Đạo phật,Khác,Trung học cơ sở,<5 triệu/tháng,Xe máy cá nhân;,1,1,1,1,1,1,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,2,4,Nước sinh hoạt,4,4,2,2,Gia đình/họ hàng tôi sống ở đây,4,4,4,4,4,Không,Không tham gia,Bận,Không tham gia,Không tham gia,Không có thời gian,2,4,4,Thêm các khu nhà ở,Không,C095,Motorcycle habit,Behavioural,1,2,1.0,1,45,0,1,True,91.65412455718098,1851.8528267245329,80.0,81.14831873113633,1850.226612621552,82.0,10.50580582604465,2.0,0.0,24429.357367367367,121.5863902144208,1.3265784906228169,115.02134325166617,1.4174211499410014,115.02134325166617,1.4174211499410014,197.67047119140625,224.40963745117188,5541.0,5541.0,0.1840390861034393,0.1738834679126739,-0.010155614465475,13.527142470295338
2023-03-27 20:10:17.724,Nữ,1981,Trường Thọ,TP. Thủ Đức,TP.Thủ Đức ,Đạo phật,Kinh doanh,Trung học phổ thông,15-25 triệu/tháng,Ô tô cá nhân;,3,4,3,1,2,1,Khác:,Thói quen sử dụng xe máy để di chuyển,2,Không,Gần nhà,2,2,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,2,4,4,4,4,Có,Được mời,Có tham gia,Tham gia vào phát triển khu vực nơi tôi sinh sống,Tham gia vào phát triển khu vực nơi tôi sinh sống,Bận,4,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C096,Motorcycle habit,Behavioural,3,3,,1,42,1,0,True,101.84444971523574,1842.2365037762536,80.0,91.55196056318051,1840.6726627964267,82.0,10.29248915205521,2.0,0.0,24643.168683448443,147.34519824643542,1.446767090974746,140.2817922768862,1.53226420727579,140.2817922768862,1.53226420727579,197.67047119140625,224.40963745117188,5541.0,5541.0,0.1840390861034393,0.1738834679126739,-0.010155614465475,13.527142470295338
2023-03-27 20:16:01.939,Nữ,1956,Linh Đông,TP. Thủ Đức,TP.Thủ Đức ,Thiên Chúa Giáo,Khác,Tiểu học,<5 triệu/tháng,Xe máy cá nhân;,1,1,1,1,1,1,<10 phút,Thói quen sử dụng xe máy để di chuyển,2,Không,Gần nhà,2,4,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,2,4,4,4,4,Không,Không tham gia,Bận,Không tham gia,Không tham gia,Bận,2,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C097,Motorcycle habit,Behavioural,1,1,1.0,1,67,0,1,True,93.96772510350549,3367.971346366752,24.0,97.37509951582946,3359.5395406683447,24.0,-3.407374412323989,0.0,0.0,23241.129033275283,173.85861648824277,1.8501950142640728,164.29009566912046,1.6871879616658385,164.29009566912046,1.6871879616658385,160.25538635253906,181.9333648681641,5153.0,5153.0,0.1608359813690185,0.1876909136772155,0.026854932308197,13.527145020845994
2023-03-27 20:22:23.138,Nam,1964,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Thiên Chúa Giáo,Khác,Trung học cơ sở,5-15 triệu/tháng,Xe máy cá nhân;,4,4,4,4,4,2,10-20 phút,Thói quen sử dụng xe máy để di chuyển,2,Có,Gần nhà,2,2,Nước sinh hoạt,4,4,2,2,Tôi có thể kiếm sống ở đây,2,2,4,4,4,Không,Không tham gia,Bận,Không tham gia,Không tham gia,Bận,2,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Có,C098,Motorcycle habit,Behavioural,2,2,2.0,0,59,0,1,True,187.87566485975893,2231.235518334577,66.0,159.2990176660022,2229.017883309404,69.0,28.576647193756717,3.0,0.0,26272.28271246437,361.551695368829,1.9244200447072897,243.3829096999293,1.5278368521406918,243.3829096999293,1.5278368521406918,250.22645568847656,284.074951171875,6642.0,6642.0,0.1269590556621551,0.1602235734462738,0.033264510333538,13.527144997625138
2023-03-27 20:28:37.791,Nữ,1981,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Đạo phật,Khác,Trung học phổ thông,25-35 Triệu/tháng,Xe máy cá nhân;,1,2,2,1,2,1,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Không,Gần nhà,4,2,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,2,4,4,4,4,Có,Được mời,Đã tham gia,Không tham gia,Không tham gia,Bận,4,4,4,Thêm trung tâm thương mại,Không,C099,Motorcycle habit,Behavioural,4,3,1.0,1,42,0,1,True,16.073399838657707,2030.0028762011696,106.0,149.47864062986577,2022.3590668442916,109.0,-133.40524079120806,3.0,0.0,25080.470646446996,45.95975163691203,2.859367159297279,210.23493472904,1.406454687058715,210.23493472904,1.406454687058715,161.1654510498047,182.96652221679688,4140.0,4140.0,-0.1030741408467292,-0.06517094373703,0.0379032008349895,13.527136880133844
2023-03-27 20:34:52.439,Nữ,1957,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Thiên Chúa Giáo,Khác,Trung học phổ thông,<5 triệu/tháng,Khác,4,4,4,1,4,3,10-20 phút,Không cảm thấy thoải mái khi phải đi bộ đến các trạm,2,Có,Ở xa (vì lý do khác),2,2,Nước sinh hoạt,4,4,2,4,Gia đình/họ hàng tôi sống ở đây,2,3,2,4,4,Không,Không tham gia,Bận,Không tham gia,Không tham gia,Bận,2,4,4,Thêm các khu nhà ở,Không,C100,Walking discomfort,Experiential,1,3,2.0,1,66,0,0,True,86.12647698434307,2164.132634384813,20.0,72.65856017222796,2175.9950390771373,22.0,13.467916812115106,2.0,0.0,23489.340198682337,92.27007454162286,1.071332275188693,80.86825427028015,1.1129900465766476,80.86825427028015,1.1129900465766476,215.25604248046875,244.37403869628903,4760.0,4760.0,0.1569892466068267,0.141788899898529,-0.0152003485709428,13.527144641462192
2023-03-27 20:42:27.461,Nam,1966,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Không có,Khác,Trung học cơ sở,5-15 triệu/tháng,Xe máy cá nhân;,4,4,4,3,4,2,10-20 phút,Thói quen sử dụng xe máy để di chuyển,4,Không,Gần nhà,2,2,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,2,2,4,4,4,Không,Không tham gia,Bận,Không tham gia,Không tham gia,Không có thời gian,2,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C101,Motorcycle habit,Behavioural,2,2,2.0,0,57,0,1,True,398.88395584967327,2410.1402629869663,97.0,176.4364801730215,2398.746742340812,100.0,222.44747567665175,3.0,0.0,23125.49125109088,828.6634989118495,2.077455076243143,404.9961761785521,2.295421988589858,404.9961761785521,2.295421988589858,185.11253356933597,210.1529541015625,4524.0,4524.0,0.1663374155759811,0.1725659221410751,0.0062285121530294,13.527134035387938
2023-03-27 20:50:04.122,Nam,1979,Linh Chiểu,TP. Thủ Đức,TP.Thủ Đức ,Không có,Khác,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,2,3,3,3,3,3,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,4,2,Nước sinh hoạt,4,4,4,4,Tôi có thể kiếm sống ở đây,2,4,4,4,4,Không,Không tham gia ,Không Có điều kiện tham gia,Không tham gia,Không tham gia,Thiếu thông tin,4,4,4,Thêm nơi làm việc,Có,C102,Motorcycle habit,Behavioural,2,3,1.0,0,44,0,1,True,17.22191210712199,1998.419153436992,130.0,138.5013273319929,1986.813122864712,133.0,-121.27941522487092,3.0,0.0,23320.731953467035,17.25014778040999,1.0016395202293664,169.2231914215259,1.2218163874768615,169.2231914215259,1.2218163874768615,162.67774963378906,184.6833953857422,4436.0,4436.0,0.1030776724219322,0.111594520509243,0.0085168434306979,13.527139268579132
2023-03-27 20:55:17.403,Nữ,1964,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Đạo phật,Khác,Trung học cơ sở,<5 triệu/tháng,Xe máy cá nhân;,1,1,3,1,1,1,10-20 phút,Thói quen sử dụng xe máy để di chuyển,2,Có,Gần nhà,4,4,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,4,2,4,4,4,Không,Không tham gia ,Bận,Không tham gia,Không tham gia,Bận,2,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C103,Motorcycle habit,Behavioural,1,2,2.0,1,59,0,1,True,37.00873133812696,2606.1506806333605,64.0,76.09612415541423,2599.462657489394,65.0,-39.08739281728728,1.0,0.0,25873.646179296866,37.07737018570075,1.0018546663204064,189.061354488899,2.484507017765731,189.061354488899,2.484507017765731,231.68174743652344,263.02166748046875,5842.0,5842.0,0.0953943654894828,0.1143011301755905,0.0189067684113979,13.527142466210842
2023-03-27 21:00:09.863,Nữ,1973,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Đạo phật,Khác,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,2,2,3,1,2,1,10-20 phút,Thói quen sử dụng xe máy để di chuyển,2,Có,Gần nhà,2,4,Nước sinh hoạt,4,4,2,4,Gia đình/họ hàng tôi sống ở đây,2,4,4,4,4,Có,Được mời,Đã tham gia ,Không tham gia,Không tham gia,Bận,2,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Có,C104,Motorcycle habit,Behavioural,2,3,2.0,1,50,0,1,True,595.8149143812668,2564.818139152077,82.0,61.00080800205062,2551.4696669258565,83.0,534.8141063792162,1.0,0.0,20760.28882169832,832.9863098068297,1.3980621996880644,124.44578603849205,2.040067830483633,124.44578603849205,2.040067830483633,133.4353790283203,151.48536682128906,3334.0,3334.0,0.0291639659553766,0.049419566988945,0.0202556028962135,13.527137948278186
2023-03-27 21:05:37.510,Nữ,1949,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Đạo phật,Khác,Trung học phổ thông,<5 triệu/tháng,Xe máy cá nhân;,1,2,2,1,2,1,10-20 phút,Thói quen sử dụng xe máy để di chuyển,2,Có,Gần nhà,4,4,Nước sinh hoạt,4,4,2,2,Gia đình/họ hàng tôi sống ở đây,2,4,4,4,4,Không,Không tham gia ,Bận,Không tham gia,Không tham gia,Bận,3,4,4,Thêm dịch vụ tiện ích,Không,C105,Motorcycle habit,Behavioural,1,3,2.0,1,74,0,1,True,555.6101640902815,2529.433633546529,81.0,85.05450524245876,2516.234542951931,83.0,470.5556588478228,2.0,0.0,20704.85168450898,800.997187083074,1.4416532289227872,134.89466304281592,1.5859790455341711,134.89466304281592,1.5859790455341711,133.4353790283203,151.48536682128906,3334.0,3334.0,0.0964532867074012,0.0989881232380867,0.0025348342023789,13.527137948278186
2023-03-27 22:27:17.906,Nam,1980,Linh Trung,TP. Thủ Đức ,Thủ đường,Không có,Kinh doanh,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,1,1,1,1,1,1,<10 phút,Thói quen sử dụng xe máy để di chuyển,5,Có,Gần nhà,5,5,Cả hai,5,5,5,5,An ninh và An toàn,5,5,5,5,5,Có,Thích tham gia,Tham gia,Tham gia tích cực,Tham gia tích cực,Không cung cấp,3,5,5,Hiện tại không biết,Có,C106,Motorcycle habit,Behavioural,2,3,1.0,0,43,1,1,True,386.3518245549951,1885.2290616572927,96.0,361.86528998118376,1866.5476441553972,96.0,24.486534573811355,0.0,0.0,18802.789111156195,511.6073869513432,1.3242007787607033,553.2977987470888,1.529015946171182,553.2977987470888,1.529015946171182,187.84716796875,213.2575225830078,3969.0,3969.0,0.0816208943724632,0.0680888891220092,-0.0135320061817765,13.527142777305562
2023-03-27 22:41:49.595,Nam,1978,Trường Thọ,TP. Thủ Đức,TP.Thủ Đức ,Không có,Kinh doanh,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,4,4,3,4,4,2,Khác:,Thói quen sử dụng xe máy để di chuyển,4,Không,Gần nhà,2,2,Nước sinh hoạt,4,2,4,4,Gia đình/họ hàng tôi sống ở đây,2,2,4,2,2,Không,Không tham gia,Không Thích tham gia,Không tham gia,Không tham gia,Bận,2,2,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C107,Motorcycle habit,Behavioural,2,3,,0,45,1,1,True,107.86023440454277,1836.911445675369,81.0,97.77356386733506,1835.4037823653207,83.0,10.08667053720771,2.0,0.0,24461.441701087784,143.3914887838701,1.3294194062852034,136.32808281432088,1.394324574271414,136.32808281432088,1.394324574271414,197.67047119140625,224.40963745117188,5541.0,5541.0,0.1167243346571922,0.122409738600254,0.0056854048743844,13.527142470295338
2023-03-27 22:43:19.438,Nam,1964,Linh Chiểu,TP. Thủ Đức,TP. Thủ Đức,Thiên Chúa Giáo,Kinh doanh,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,3,4,3,4,2,2,<10 phút,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,2,2,Nước sinh hoạt,4,4,4,5,Tôi có thể kiếm sống ở đây,2,4,4,4,3,Có,Được mời,,Tham gia vào phát triển khu vực nơi tôi sinh sống,Tham gia vào phát triển khu vực nơi tôi sinh sống,Thiếu thông tin,4,4,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C108,Motorcycle habit,Behavioural,2,3,1.0,0,59,1,1,True,339.1842721722496,1310.666034106731,157.0,206.1301922128564,1300.6646117188732,163.0,133.05407995939325,6.0,0.0,22443.03716240088,486.175429228894,1.4333666656041089,269.60598259953366,1.3079402862106209,269.60598259953366,1.3079402862106209,159.4033203125,180.96603393554688,4090.0,4090.0,0.1313901394605636,0.0816241130232811,-0.0497660227119922,13.527142082595615
2023-03-27 22:48:11.065,Nữ,1962,Trường Thọ,TP. Thủ Đức,TP.Thủ Đức ,Thiên Chúa Giáo,Khác,Trung học phổ thông,<5 triệu/tháng,Xe máy cá nhân;,4,4,1,1,1,1,Khác:,Thói quen sử dụng xe máy để di chuyển,2,Không,Gần nhà,2,2,Nước sinh hoạt,4,4,2,2,Gia đình/họ hàng tôi sống ở đây,4,2,4,4,4,Không,Không tham gia,Bận,Không tham gia,Không tham gia,Bận việc,2,2,4,"Thêm sân chơi cộng đồng (công viên, sân chơi thể thao,hồ bơi..)",Không,C109,Motorcycle habit,Behavioural,1,3,,1,61,0,1,True,223.22413549288672,767.5037537716629,51.0,212.45505026693215,769.7030170168904,59.0,10.76908522595454,8.0,1.0,20276.63502389889,346.5407420136109,1.5524340199523534,369.8352670267763,1.7407694783536984,369.8352670267763,1.7407694783536984,77.08747100830078,87.51519775390625,6415.0,6415.0,0.1037122085690498,0.1342529952526092,0.0305407904088497,13.527135615180072
2023-03-27 22:55:11.185,Nam,1975,Linh Tây,TP. Thủ Đức,TP.Thủ Đức ,Không có,Kinh doanh,Trung học phổ thông,5-15 triệu/tháng,Xe máy cá nhân;,2,1,2,1,2,2,Khác:,Thói quen sử dụng xe máy để di chuyển,4,Có,Gần nhà,2,4,Nước sinh hoạt,4,4,4,4,Gia đình/họ hàng tôi sống ở đây,2,4,3,4,4,Không,Không tham gia ,Bận,Không tham gia,Không tham gia,Không có thời gian,2,4,4,Thêm trung tâm thương mại,Không,C110,Motorcycle habit,Behavioural,2,3,,0,48,1,1,True,93.93757977239824,2100.043812845455,74.0,21.495586570316902,2096.7275045710658,77.0,72.44199320208135,3.0,0.0,26441.94245750476,106.13268627795284,1.129821382827854,53.8142789751212,2.50350362848125,53.8142789751212,2.50350362848125,217.1876983642578,246.5669860839844,5493.0,5493.0,0.0774362608790397,0.1164667382836341,0.0390304736793041,13.527141703234449
