id,lon,lat,name,highway,public_transport,amenity,railway,route,bus,train,subway,station,x,y
366459518,106.6794039,10.8384347,UBND Phường 17,bus_stop,platform,,,,yes,,,,683588.3169080575,1198621.2238274985
366465995,106.7441355,10.8335682,Đò Bình Quới,,station,ferry_terminal,,,,,,,690669.7058560924,1198122.682308499
383552890,106.687247,10.7508118,Cầu Nguyễn Văn Cừ,bus_stop,platform,,,,yes,,,,684499.408427848,1188933.6539239553
411921743,106.7022474,10.784146,Khách sạn Sofitel,bus_stop,platform,,,,yes,,,,686119.6708031212,1192629.955684701
860695663,106.67243,10.7912452,Cổng Xe lửa,bus_stop,platform,,,,yes,,,,682854.3411242313,1193397.2452646366
1001114482,106.6951544,10.8096755,Nhà Thờ Bình Hòa,bus_stop,platform,,,,yes,,,,685328.2710291289,1195449.579315295
1171564036,106.6625401,10.8016016,Vòng xoay Lăng Cha Cả,bus_stop,platform,,,,yes,,,,681766.5202537405,1194536.898181949
1171583911,106.6860864,10.8040672,Đại học Văn Hiến,bus_stop,platform,,,,yes,,,,684340.0377243367,1194823.7339825174
1171583920,106.6875737,10.8038785,Bệnh viện Phước An,bus_stop,platform,,,,yes,,,,684502.8036983021,1194803.7590122416
1171583921,106.6916712,10.8033408,Phòng Cảnh sát Phòng cháy Chữa cháy Quận Bình Thạnh,bus_stop,platform,,,,yes,,,,684951.2352625348,1194746.7594926495
1171583923,106.6934358,10.8031098,Bệnh viện Gia Định,bus_stop,platform,,,,yes,,,,685144.3540032313,1194722.2764381568
1171583941,106.6836428,10.8025249,Ngã tư Thích Quảng Đức,bus_stop,platform,,,,yes,,,,684073.7465031623,1194651.6609165987
1171587740,106.7080886,10.8031651,Nhà thờ Hàng Xanh,bus_stop,platform,,,,yes,,,,686746.7616700279,1194737.3117711893
1171615062,106.6737425,10.7996024,Công an Quận Phú Nhuận,bus_stop,platform,,,,yes,,,,682992.8214398744,1194322.446674138
1171615063,106.6817073,10.8004303,Ngã tư Phan Xích Long,bus_stop,platform,,,,yes,,,,683863.3549438667,1194418.8041773755
1171615064,106.6839835,10.8026388,Ngã tư Thích Quảng Đức,bus_stop,platform,,,,yes,,,,684110.9360702238,1194664.4651086393
1171615073,106.6860951,10.8039006,Trường Đại học Văn Hiến,bus_stop,platform,,,,yes,,,,684341.0908383732,1194805.3109595038
1171615088,106.6695734,10.7999475,Siêu thị Big C,bus_stop,platform,,,,yes,,,,682536.6779464837,1194358.125975578
1204093495,106.6993614,10.8031521,Chợ Bà Chiểu,bus_stop,platform,,,,yes,,,,685792.3549397894,1194730.552742168
1204093498,106.7011965,10.803862,Tòa án Nhân dân Quận Bình Thạnh,bus_stop,platform,,,,yes,,,,685992.6057020397,1194810.1947149152
1204093501,106.7040522,10.8034539,Chùa Bồ Đề,bus_stop,platform,,,,yes,,,,686305.1585615224,1194766.792920473
1204093531,106.6819424,10.8008736,Ngã tư Phan Xích Long,bus_stop,platform,,,,yes,,,,683888.7958401211,1194467.980667255
1226457739,106.6903903,10.8033459,Công viên Văn hóa Phú Thuận,bus_stop,platform,,,,yes,,,,684811.1526665224,1194746.5484654095
1226457742,106.6994287,10.8029565,Chợ Bà Chiểu,bus_stop,platform,,,,yes,,,,685799.8352356915,1194708.9574574064
1226494771,106.7067035,10.8030956,Nhà thờ Hàng Xanh,bus_stop,platform,,,,yes,,,,686595.3285080326,1194728.7777019064
1226533636,106.6706946,10.7983535,Bệnh viện Quận Phú Nhuận,bus_stop,platform,,,,yes,,,,682660.2563276916,1194182.478713363
1226533637,106.673686,10.7966018,Cổng Xe lửa,bus_stop,platform,,,,yes,,,,682988.4595141397,1193990.5069150426
1226533638,106.6884993,10.7853989,Viện Pasteur,bus_stop,platform,,,,yes,,,,684615.3127017117,1192760.2166369874
1226533639,106.6685643,10.7995853,Cây xăng Quân khu 7,bus_stop,platform,,,,yes,,,,682426.5411765501,1194317.4594207257
1226533640,106.6868737,10.7868705,Trần Quốc Toản,bus_stop,platform,,,,yes,,,,684436.6293460065,1192922.0156578135
1226533641,106.6830644,10.7904163,Chùa Vĩnh Nghiêm,bus_stop,platform,,,,yes,,,,684017.8647783183,1193311.93578384
1226533642,106.6792327,10.7932907,Ngã tư Trần Huy Liệu,bus_stop,platform,,,,yes,,,,683597.0680553865,1193627.5804303621
1226533643,106.6760157,10.7952035,Trung tâm Văn hoá Quận Phú Nhuận,bus_stop,platform,,,,yes,,,,683244.0873946855,1193837.2318647092
1271240171,106.6791544,10.7991173,Ngã tư Phú Nhuận,bus_stop,platform,,,,yes,,,,683584.9658115829,1194272.0338279158
1497313167,106.7062401,10.7997324,Đại học Hồng Bàng,bus_stop,platform,,,,yes,,,,686546.7273853665,1194356.474528774
1519797030,106.7456145,10.8354963,Đò Bình Quới,,station,ferry_terminal,,,,,,,690830.215791682,1198336.8895745405
1590272680,106.8433126,10.8669818,,,station,ferry_terminal,,,,,,,701492.8060458036,1201882.83158661
1635104056,106.6979602,10.8159153,Nhà văn hóa Lao động,bus_stop,platform,,,,yes,,,,685631.2698280301,1196141.4966199
1765166512,106.6825968,10.7609339,Đại học Sư phạm,bus_stop,platform,,,,yes,,,,683984.6367342236,1190050.502675725
1765166514,106.6824043,10.7607412,Đại học Sài Gòn,bus_stop,platform,,,,yes,,,,683963.6989234213,1190029.0719994977
1774952214,106.6667596,10.8008567,Sân vận động Quân khu 7,bus_stop,platform,,,,yes,,,,682228.4117549425,1194457.0159042836
2024973266,106.7749791,10.8481683,Siêu thị Coopmart - Xa lộ Hà Nội,bus_stop,platform,,,,yes,,,,694033.1299426152,1199757.2052040952
2130165447,106.6730294,10.7602467,Nhà Xe Thịnh Phát,,station,bus_station,,,yes,,,,682938.6183842653,1189968.7664037307
2341633260,106.6870534,10.7802426,Điện Biên Phủ,bus_stop,platform,,,,yes,,,,684460.3225034953,1192188.986775943
2341633543,106.6880766,10.7793365,Trường Nguyễn Thị Minh Khai,bus_stop,platform,,,,yes,,,,684572.7806933696,1192089.3762620538
2341633617,106.68974,10.7781607,Trương Định,bus_stop,platform,,,,yes,,,,684755.4222613673,1191960.319666308
2363997552,106.6764291,10.811436,Ngã ba Đặng Văn Sâm,bus_stop,platform,,,,yes,,,,683279.4477106282,1195633.011133002
2392398233,106.6736848,10.7594251,Nhà Xe Minh Tâm,,station,,,,,,,,683010.7984254581,1189878.277798628
2634496600,106.7183478,10.8213084,Cảng Bình Triệu,,station,ferry_terminal,,,,,,,687857.4280534008,1196750.5350455404
2673074380,106.7342359,10.8004536,Cầu Đen,bus_stop,platform,,,,yes,,,,689607.981098081,1194453.480831005
2890940318,106.7154943,10.7960829,Công viên Văn Thánh,,stop_position,,stop,,,,yes,,687561.0554757642,1193958.4478783705
2949031633,106.8000425,10.8743886,Đại Học Khoa học Tự Nhiên,bus_stop,platform,,,,yes,,,,696756.6148452068,1202673.8059750379
2984625915,106.7888257,10.8583246,Khu Công nghệ Cao Quận 9,bus_stop,platform,,,,yes,,,,695540.6326280868,1200889.558779049
2984626239,106.8023046,10.8736592,Bến xe buýt Khu A Đại học Quốc gia,bus_stop,platform,,,,yes,,,,697004.43262446,1202594.586595552
2984717715,106.7724218,10.8498838,Trường Đại học Sư phạm Kỹ thuật,bus_stop,platform,,,,yes,,,,693752.3880497265,1199945.3421191913
2984717719,106.7717702,10.8495912,Trường Đại học Sư phạm Kỹ thuật,bus_stop,platform,,,,yes,,,,693681.3255754156,1199912.5600890187
2984717720,106.7688098,10.8497947,Siêu thị Nguyễn Kim,bus_stop,platform,,,,yes,,,,693357.481876459,1199933.1877124032
2984717721,106.7691092,10.8496577,Siêu thị Nguyễn Kim,bus_stop,platform,,,,yes,,,,693390.3086337396,1199918.2232755
2984717726,106.7644654,10.8506564,Trường Cao đẳng Xây dựng,bus_stop,platform,,,,yes,,,,692881.8802985712,1200025.7495698151
2984717727,106.7608358,10.8504492,Ngã ba Chương Dương,bus_stop,platform,,,,yes,,,,692485.127569254,1200000.5302377015
2984717728,106.7544266,10.8502204,Chợ Thủ Đức,bus_stop,platform,,,,yes,,,,691784.448872932,1199971.1725013638
2984717730,106.7601645,10.8506083,Ngã ba Chương Dương,bus_stop,platform,,,,yes,,,,692411.6212378709,1200017.704876106
2991929333,106.6637513,10.815564,Sân bay Quốc tế Tân Sơn Nhất,bus_stop,platform,,,,yes,,,,681890.5638693378,1196082.0381632939
3016612589,106.7070246,10.7776675,Bảo tàng Tôn Đức Thắng,bus_stop,platform,,,,yes,,,,686646.1378579517,1191916.2467263697
3053462714,106.7543369,10.8511961,Chợ Thủ Đức,bus_stop,platform,,,,yes,,,,691774.0181758995,1200079.0458229752
3053462719,106.7478149,10.8602395,Ngã ba Tam Hà - Tô Ngọc Vân,bus_stop,platform,,,,yes,,,,691055.1142480928,1201075.300186529
3053462720,106.7459355,10.862958,Bệnh viện Thành phố Thủ Đức,bus_stop,platform,,,,yes,,,,690847.8886577884,1201374.8329924794
3084820248,106.7689508,10.8543195,Tô Vĩnh Diện,bus_stop,platform,,,,yes,,,,693369.9894851419,1200433.8048776255
3107514189,106.7732385,10.8535431,Nhà máy Nước Thủ Đức,bus_stop,platform,,,,yes,,,,693839.3329857804,1200350.6503404626
3107514190,106.7719029,10.8540931,Ngã ba Lê Văn Chí,bus_stop,platform,,,,yes,,,,693692.9355775884,1200410.6396850108
3107514191,106.768515,10.8546216,Tô Vĩnh Diện,bus_stop,platform,,,,yes,,,,693322.142249872,1200466.9456792574
3107514192,106.7663519,10.8571738,Hoàng Diệu 2,bus_stop,platform,,,,yes,,,,693083.9768507765,1200747.8919900083
3107514193,106.7684772,10.8608728,Ngã ba Linh Trung - Đường số 6,bus_stop,platform,,,,yes,,,,693313.9871480318,1201158.421389213
3107514194,106.7767448,10.8692453,Đại học Kinh tế Luật,bus_stop,platform,,,,yes,,,,694212.5815966878,1202089.8524985376
3112765123,106.8034622,10.8669097,,bus_stop,,,,,,,,,697135.4389526922,1201848.7032813241
3116282957,106.764113,10.8507903,Trường Cao đẳng Xây dựng,bus_stop,platform,,,,yes,,,,692843.260553207,1200040.3379362507
3116282962,106.7587727,10.8499304,Làng Thiếu niên Thủ Đức,bus_stop,platform,,,,yes,,,,692259.8659415572,1199941.8367831095
3116282967,106.7642169,10.8416014,Công ty Sanofi Aventis,bus_stop,platform,,,,yes,,,,692860.5130891267,1199023.9423226635
3116315714,106.6783466,10.7591345,Chợ Bầu Sen,bus_stop,platform,,,,yes,,,,683520.860001219,1189848.9188667154
3116315718,106.6696396,10.7570831,Công viên Văn Lang,bus_stop,platform,,,,yes,,,,682569.7639595817,1189616.812247263
3116339930,106.6619298,10.7530631,Triệu Quang Phục,bus_stop,platform,,,,yes,,,,681728.907494248,1189167.5736278903
3116339932,106.6646685,10.7535527,Siêu thị Điện máy Chợ Lớn,bus_stop,platform,,,,yes,,,,682028.1644271215,1189223.3523970346
3116339937,106.6681673,10.7542545,Chung cư Nguyễn Trãi,bus_stop,platform,,,,yes,,,,682410.4305266629,1189303.057664879
3116339939,106.6695319,10.7557612,Bệnh viện Nguyễn Tri Phương,bus_stop,platform,,,,yes,,,,682558.7795973876,1189470.529237652
3116339946,106.6797477,10.7732529,Cư xá Đô Thành,bus_stop,platform,,,,yes,,,,683665.551058151,1191411.4402807513
3116339947,106.681099,10.7745133,Trạm Xe Bus Bệnh Viện Bình Dân,bus_stop,platform,,,,yes,,,,683812.5785610869,1191551.6679077232
3116339948,106.6841548,10.777081,Cách mạng Tháng 8,bus_stop,platform,,,,yes,,,,684145.2306263692,1191837.5258300703
3116339949,106.6854428,10.7782415,Bệnh viện Mắt Thành phố,bus_stop,platform,,,,yes,,,,684285.3920468186,1191966.6677834322
3116339950,106.6875796,10.7802465,Sở Khoa học Và Công nghệ Thành phố,bus_stop,platform,,,,yes,,,,684517.869759535,1192189.7352615215
3116339951,106.690229,10.7828454,Trường Trung học Phổ thông Marie Curie,bus_stop,platform,,,,yes,,,,684806.0436453305,1192478.807926125
3116339952,106.6924163,10.7850268,Phạm Ngọc Thạch,bus_stop,platform,,,,yes,,,,685043.9294996168,1192721.4230202856
3116339953,106.6941735,10.7869042,Công viên Lê Văn Tám,bus_stop,platform,,,,yes,,,,685234.9596252957,1192930.1532197103
3116339954,106.6967242,10.789511,Đinh Tiên Hoàng,bus_stop,platform,,,,yes,,,,685512.3216571152,1193220.0480976603
3116339955,106.6962557,10.7960004,Cầu Bông,bus_stop,platform,,,,yes,,,,685457.1032879463,1193937.5847824109
3116339956,106.6964219,10.7986201,Bệnh viện Quận Bình Thạnh,bus_stop,platform,,,,yes,,,,685473.6716740932,1194227.4621309042
3116339957,106.6965741,10.8009837,Lăng Ông Bà Chiểu,bus_stop,platform,,,,yes,,,,685488.8655459821,1194489.0027281244
3116339958,106.6950028,10.8035837,Bệnh viện Gia Định,bus_stop,platform,,,,yes,,,,685315.4310660339,1194775.646649357
3116339960,106.695747,10.8054414,Bệnh viện Ung bướu,bus_stop,platform,,,,yes,,,,685395.6766207899,1194981.5865566044
3116339961,106.6983624,10.8035722,Trường Tiểu học Nguyễn Đình Chiểu,bus_stop,platform,,,,yes,,,,685682.8453588391,1194776.4145517885
3116339962,106.7011521,10.8036395,Tòa án Nhân dân Quận Bình Thạnh,bus_stop,platform,,,,yes,,,,685987.8871090618,1194785.5559152118
3116339964,106.7039798,10.8033062,Chùa Bồ Đề,bus_stop,platform,,,,yes,,,,686297.3319382571,1194750.4109577895
3116339965,106.706623,10.8030815,Lăng Lê Văn Duyệt,bus_stop,,,,,,,,,686586.5336485917,1194727.1688648288
3116353269,106.7209914,10.8278653,Đường số 20,bus_stop,platform,,,,yes,,,,688142.4267862239,1197477.4619203052
3116353273,106.7283443,10.8335557,Cá sấu Hoa cà,bus_stop,platform,,,,yes,,,,688942.9200867175,1198111.4612825725
3116353274,106.7307817,10.8355389,Trường Trung học Cơ sở Ngô Chí Quốc,bus_stop,platform,,,,yes,,,,689208.2068485799,1198332.3486178077
3116353275,106.7335202,10.8375756,Chùa An Lạc,bus_stop,platform,,,,yes,,,,689506.3818125763,1198559.3439803317
3116353276,106.7441006,10.8407745,Trường Cao đẳng Vinatex,bus_stop,platform,,,,yes,,,,690661.32572325,1198919.8014586754
3116353277,106.7462659,10.8412457,Trạm xăng 27-7,bus_stop,platform,,,,yes,,,,690897.8013178868,1198973.2812236995
3116353278,106.7520671,10.8474307,Trạm Cầu Ngang,bus_stop,platform,,,,yes,,,,691528.2224765586,1199661.0955381913
3116882974,106.662165,10.7557328,Bệnh viện Hùng Vương,bus_stop,platform,,,,yes,,,,681753.0339196804,1189463.0145461007
3116882975,106.6618809,10.7575239,Bệnh viện Hùng Vương,bus_stop,platform,,,,yes,,,,681720.8874142518,1189660.963962815
3116882976,106.661237,10.7595951,CoopMart Lý Thường Kiệt,bus_stop,platform,,,,yes,,,,681649.2203825598,1189889.6827849504
3116882978,106.6607257,10.7613589,Trạm Xe Bus Chung Cư Lý Thường Kiệt,bus_stop,platform,,,,yes,,,,681592.2411272477,1190084.4779448744
3116882979,106.6605194,10.7617225,Chợ Nhật Tảo,bus_stop,platform,,,,yes,,,,681569.459608851,1190124.574416952
3116902314,106.6695561,10.8001274,Siêu thị Big C - 202 Hoàng Văn Thụ,bus_stop,platform,,,,yes,,,,682534.6773285044,1194378.0149177853
3118842029,106.6610755,10.7730637,Đại học Bách Khoa (cổng sau),bus_stop,platform,,,,yes,,,,681623.4858614339,1191379.3801930428
3118842030,106.6614617,10.7739998,Đại học Bách Khoa,bus_stop,platform,,,,yes,,,,681665.1629766749,1191483.1534290262
3118842031,106.6628695,10.7755911,Ngân hàng Quân Đội - 136 Tô Hiến Thành,bus_stop,platform,,,,yes,,,,681818.1777883421,1191660.0062717502
3118842033,106.6647972,10.7732847,Bệnh Viện 115,bus_stop,platform,,,,yes,,,,682030.3942149393,1191406.0344381712
3118842034,106.6651296,10.7723321,Trạm Xe Bus Học Viện Quân Y,bus_stop,platform,,,,yes,,,,682067.3212517896,1191300.862430489
3118842035,106.6661328,10.7697624,Trạm Xe Bus Trường Trung học phổ thông Diên Hồng,bus_stop,platform,,,,yes,,,,682178.5864849421,1191017.2175379049
3118842036,106.6666733,10.7685296,Trạm Xe Bus Siêu Thị Sài Gòn,bus_stop,platform,,,,yes,,,,682238.4429354084,1190881.1756579208
3124681592,106.7063876,10.7733704,Bến Bạch Đằng,bus_stop,platform,,,,yes,,,,686579.1164075531,1191440.5357489698
3124681595,106.680661,10.7552899,Trần Bình Trọng,bus_stop,platform,,,,yes,,,,683776.3278260698,1189425.0406296048
3124681597,106.6818025,10.7555901,Trường Cao đẳng Kinh Tế Đối ngoại,bus_stop,platform,,,,yes,,,,683900.9997909365,1189458.9306342464
3124681921,106.6828285,10.7558691,Nguyễn Biểu,bus_stop,platform,,,,yes,,,,684013.0513939541,1189490.4068681493
3141309028,106.6879046,10.8036475,Bệnh viện Phước An,bus_stop,platform,,,,yes,,,,684539.1320056869,1194778.4070524594
3141309629,106.6951454,10.8026975,Uỷ ban Nhân dân Quận Bình Thạnh,bus_stop,platform,,,,yes,,,,685331.5696085661,1194677.7067087656
3141558631,106.7153558,10.8270992,Trạm Xe Bus Kha Vạn Cân - Ngã 4 Bình Triệu,bus_stop,platform,,,,yes,,,,687526.6352307401,1197389.24651127
3141558632,106.7191144,10.8281353,Kha Vạn Cân,bus_stop,,,,,,,,,687937.0031093169,1197506.1702698092
3148967606,106.7855236,10.8568575,Công ty Coca-Cola,bus_stop,platform,,,,yes,,,,695180.5160845913,1200725.1463094198
3148967611,106.8001832,10.8744832,Nhà văn hóa sinh viên,bus_stop,platform,,,,yes,,,,696771.936974285,1202684.361900417
3150110708,106.6680077,10.7633262,Trường Trung học Cơ sở Hoàng Văn Thụ,bus_stop,platform,,,,yes,,,,682387.5191899764,1190306.4074130752
3150110712,106.6685648,10.7530168,Nhà Văn hóa Quận 5,bus_stop,platform,,,,yes,,,,682454.6519136106,1189166.3887144988
3150623838,106.6610573,10.7643299,Ngã ba Nguyễn Kim,bus_stop,platform,,,,yes,,,,681626.7298127149,1190413.303428776
3150623839,106.6618098,10.7649041,Ngã ba Nguyễn Kim,bus_stop,platform,,,,yes,,,,681708.6886515657,1190477.2629048135
3150775221,106.6703996,10.7678041,Bệnh viện Nhi đồng 1,bus_stop,platform,,,,yes,,,,682646.4316318556,1190803.1442267643
3150775222,106.6697602,10.7679785,Bệnh viện Nhi đồng 1,bus_stop,platform,,,,yes,,,,682576.3941371553,1190822.0541499509
3150775223,106.6733812,10.7676535,Chợ Phường 10,bus_stop,platform,,,,yes,,,,682972.6262658034,1190788.264239754
3150775224,106.6731242,10.7678299,Chợ Phường 10,bus_stop,platform,,,,yes,,,,682944.4111335183,1190807.622959313
3150775225,106.6756642,10.7673926,Hồ Thị Kỷ,bus_stop,platform,,,,yes,,,,683222.4808260883,1190760.7690707606
3150775226,106.6756198,10.7672304,Ngã ba Hồ Thị Kỷ,bus_stop,platform,,,,yes,,,,683217.7227448632,1190742.8010876062
3150775230,106.6830377,10.7622515,Đại học Khoa học Tự nhiên,bus_stop,platform,,,,yes,,,,684032.0605914574,1190196.511478
3151254797,106.6765616,10.7584062,Huỳnh Mẫn Đạt,bus_stop,platform,,,,yes,,,,683326.0649542483,1189767.2919959298
3151254798,106.6721669,10.7570355,Chợ An Đông,bus_stop,platform,,,,yes,,,,682846.2182905436,1189613.0521227792
3151254801,106.6674938,10.7578287,Trạm Xe Bus Ký Túc Xá Đại học Y Dược,bus_stop,platform,,,,yes,,,,682334.617338422,1189698.0089305125
3160527872,106.6742079,10.7717065,Nhà hát Hòa Bình,bus_stop,platform,,,,yes,,,,683060.5956825168,1191237.0724750462
3160533668,106.6748363,10.7719284,Nhà hát Hòa Bình,bus_stop,platform,,,,yes,,,,683129.190144725,1191261.99303602
3160533670,106.6772301,10.7733768,Học viện Hành chính Quốc gia,bus_stop,platform,,,,yes,,,,683390.1250544495,1191423.6370151183
3160535889,106.6804476,10.7785069,Công trường Dân Chủ,bus_stop,platform,,,,yes,,,,683738.9116595939,1191993.0227823653
3160535892,106.6707737,10.7836781,Rạp hát Thanh Vân,bus_stop,platform,,,,yes,,,,682677.7719192306,1192559.2361549214
3160535893,106.6699956,10.7840832,Chợ Hòa Hưng,bus_stop,platform,,,,yes,,,,682592.4296125611,1192603.5811229236
3160535894,106.6669098,10.7857536,Công Viên Lê Thị Riêng,bus_stop,platform,,,,yes,,,,682253.9418894751,1192786.5093197867
3160535895,106.6623537,10.7880857,Ngã ba Bành Văn Trân,bus_stop,platform,,,,yes,,,,681754.2620291756,1193041.7588786175
3160542986,106.671879,10.7661181,Chùa An Quang,bus_stop,platform,,,,yes,,,,682809.2534983082,1190617.5328635857
3160542987,106.6724825,10.7637637,Chung cư Ngô Gia Tự,bus_stop,platform,,,,yes,,,,682876.680213611,1190357.46579118
3160542988,106.6738508,10.7581136,Bệnh viện 30/4,bus_stop,platform,,,,yes,,,,683029.7460737352,1189733.3079743844
3160545659,106.6637343,10.7523306,Tản Đà,bus_stop,platform,,,,yes,,,,681926.7171916483,1189087.6190983278
3160548761,106.6702826,10.7527105,Đồng Khánh,bus_stop,platform,,,,yes,,,,682642.7245043719,1189133.5297421906
3160548762,106.6714816,10.7529559,Đồng Khánh,bus_stop,platform,,,,yes,,,,682773.7202802254,1189161.3878550369
3160548850,106.6781386,10.7544024,Bệnh viện Chấn thương Chỉnh Hình,bus_stop,platform,,,,yes,,,,683500.9720769194,1189325.3619293824
3160554145,106.6843556,10.7560844,Nguyễn Biểu,bus_stop,platform,,,,yes,,,,684179.9502756159,1189515.1381790398
3160554147,106.68587,10.757051,Chợ Nancy,bus_stop,platform,,,,yes,,,,684345.0034408596,1189622.9666970584
3160583012,106.6875927,10.7669423,Chợ Thái Bình,bus_stop,platform,,,,yes,,,,684527.407366834,1190718.1155069876
3162351957,106.6950287,10.8070488,Hồ bơi Đại Đồng,bus_stop,platform,,,,yes,,,,685316.1370818081,1195158.952207412
3162351958,106.6960758,10.811933,Ngã năm Bình Hòa,bus_stop,platform,,,,yes,,,,685427.646715005,1195699.850885841
3162352195,106.6952967,10.8124685,Chợ Phan Văn Trị,bus_stop,platform,,,,yes,,,,685342.1175444052,1195758.6117676443
3162352203,106.7009191,10.8190474,Trường Trung cấp Xây dựng Thành phố Hồ Chí Minh,bus_stop,platform,,,,yes,,,,685952.9126322807,1196489.7546603642
3162352204,106.7033766,10.8196942,UBND Phường 13,bus_stop,platform,,,,yes,,,,686221.2533682974,1196562.7994450515
3162352206,106.7074115,10.8155578,Nhà sách Miền Đông,bus_stop,platform,,,,yes,,,,686665.0497784194,1196107.717202607
3162506784,106.6826522,10.7785222,Ngã sáu Dân Chủ,bus_stop,platform,,,,yes,,,,683980.0165739725,1191996.0389268135
3162508870,106.6952364,10.7912747,Đền Trần Hưng Đạo,bus_stop,platform,,,,yes,,,,685348.5267357551,1193414.2366004402
3162508871,106.6927829,10.7888286,Công viên Lê Văn Tám,bus_stop,platform,,,,yes,,,,685081.6973876207,1193142.1775155137
3162508872,106.6896706,10.7855814,Nhà Thiếu nhi Thành phố,bus_stop,platform,,,,yes,,,,684743.3023537978,1192781.110579525
3162508873,106.6884339,10.7835856,Nhà Thiếu nhi Thành phố,bus_stop,platform,,,,yes,,,,684609.2664428737,1192559.601032091
3162543049,106.7031914,10.796765,Trạm điện Nguyễn Cửu Vân,bus_stop,platform,,,,yes,,,,686215.1433513925,1194026.3769561136
3162543050,106.7045256,10.797252,Trạm điện Nguyễn Cửu Vân,bus_stop,platform,,,,yes,,,,686360.7555067095,1194081.0594516431
3164002580,106.7961385,10.8705279,Đại học Thể dục Thể thao,bus_stop,platform,,,,yes,,,,696332.2769415666,1202244.2058071156
3164004056,106.7695683,10.8715667,Vietcombank - Quốc lộ 1,bus_stop,platform,,,,yes,,,,693426.4021374716,1202342.0624583606
3164009009,106.6717916,10.8618955,Tô Ngọc Vân,bus_stop,platform,,,,yes,,,,682741.6797015403,1201211.7245976767
3164009010,106.6717546,10.8615801,Cây xăng Thạnh Xuân,bus_stop,platform,,,,yes,,,,682737.8260736851,1201176.8148491955
3164237717,106.6872266,10.7747207,Võ Văn Tần,bus_stop,platform,,,,yes,,,,684482.6294978217,1191578.2929566228
3164258338,106.684384,10.7762332,Bệnh viện Mắt - Bình Dân - Da Liễu,bus_stop,platform,,,,yes,,,,684170.8137197495,1191743.885437314
3164258339,106.6824599,10.7772828,Công an Quận 3,bus_stop,platform,,,,yes,,,,683959.7380029828,1191858.8289939077
3164258340,106.6825349,10.7774253,Công trường Dân Chủ,bus_stop,platform,,,,yes,,,,683967.8541116633,1191874.6364750194
3164261850,106.6792694,10.7670943,Lý Thái Tổ,bus_stop,platform,,,,yes,,,,683616.9712567456,1190729.9304950486
3164261851,106.6803738,10.7682516,Chợ Bàn Cờ,bus_stop,platform,,,,yes,,,,683737.0608703583,1190858.605105426
3164261854,106.6825102,10.769645,Nguyễn Đình Chiểu,bus_stop,platform,,,,yes,,,,683969.8781109811,1191014.0154680936
3166133532,106.6934155,10.7699494,Nguyễn Thị Nghĩa,bus_stop,platform,,,,yes,,,,685162.4290752704,1191054.2543583377
3166133536,106.6992917,10.7726204,Chợ Bến Thành,bus_stop,platform,,,,yes,,,,685803.4860152693,1191353.2621467821
3166140582,106.7087129,10.7851929,Mầm non Hoa Lư,bus_stop,platform,,,,yes,,,,686826.1426304771,1192749.698009294
3166140583,106.7073585,10.7835232,Nguyễn Hữu Cảnh,bus_stop,platform,,,,yes,,,,686679.0451810069,1192564.1777530552
3166140585,106.7085874,10.7856443,,bus_stop,platform,,,,yes,,,,686812.1382639653,1192799.5529870298
3166144873,106.71979,10.7965163,Tân Cảng,bus_stop,platform,,,,yes,,,,688030.5818146945,1194009.0275957559
3166144990,106.7107926,10.7891216,Hồ bơi Hải Quân,bus_stop,platform,,,,yes,,,,687051.1654431403,1193185.5420256844
3166144991,106.7106287,10.7894937,Hồ bơi Hải Quân,bus_stop,platform,,,,yes,,,,687033.01017924,1193226.6016879936
3166144992,106.7184473,10.793332,Chung cư Manor,bus_stop,platform,,,,yes,,,,687885.7178046184,1193655.9688858008
3166179576,106.7035068,10.7780395,Nhà hát Thành phố,bus_stop,platform,,,,yes,,,,686261.1663565587,1191955.2534285258
3166179577,106.701527,10.7798555,Bệnh viện Nhi đồng 2,bus_stop,platform,,,,yes,,,,686043.5197019384,1192154.9258721706
3166367902,106.6712238,10.7699578,Trạm Xe Bus Sư Vạn Hạnh,bus_stop,platform,,,,yes,,,,682735.2773087998,1191041.8624205485
3166987989,106.6992533,10.7678522,Calmette,bus_stop,platform,,,,yes,,,,685802.2101119307,1190825.8074373032
3167004171,106.6864365,10.7746712,Cách mạng Tháng 8,bus_stop,platform,,,,yes,,,,684396.246133213,1191572.3418275516
3167004172,106.6841467,10.7722404,Chợ Vườn Chuối,bus_stop,platform,,,,yes,,,,684147.2878728281,1191302.0848234121
3167004173,106.681737,10.7696813,Cao Thắng,bus_stop,platform,,,,yes,,,,683885.2897112085,1191017.566670851
3167010080,106.6927446,10.7871928,Công viên Lê Văn Tám,bus_stop,platform,,,,yes,,,,685078.5095811038,1192961.211744139
3167010081,106.6903304,10.7892203,Nhà thờ Tân Định,bus_stop,platform,,,,yes,,,,684813.2391968432,1193184.0222872933
3167010082,106.6879584,10.7909914,Trần Quang Khải,bus_stop,platform,,,,yes,,,,684552.744095308,1193378.4984817957
3167010083,106.6948579,10.7924976,Chợ Đakao,bus_stop,platform,,,,yes,,,,685306.3827115219,1193549.2774365668
3167018763,106.688326,10.7858932,Viện Pasteur,bus_stop,platform,,,,yes,,,,684596.0578870245,1192814.7885316815
