id,lon,lat,name,highway,public_transport,amenity,railway,route,bus,train,subway,station,x,y
2634496600,106.7183478,10.8213084,Cảng Bình Triệu,,station,ferry_terminal,,ferry,,,,,687857.4280534008,1196750.5350455404
2673074380,106.734223,10.8003988,Trạm Xe Bus Thảo Điền,bus_stop,platform,,,,yes,,,,689606.6047005634,1194447.411044852
2949031633,106.8000425,10.8743886,Đại Học Khoa học Tự Nhiên,bus_stop,platform,,,,yes,,,,696756.6148452068,1202673.8059750379
2949148452,106.7830762,10.8814768,Bến xe Buýt khu B,,,bus_station,,,,,,,694896.9162955286,1203446.9534355258
2984625915,106.7887514,10.8584028,Trạm Xe Bus Khu Công Nghệ Cao Quận 9,bus_stop,stop_position,,,,yes,,,,695532.4573642258,1200898.1614544226
2984626239,106.8023027,10.8736427,Bến xe buýt đối diện Đại học KHXHNV,bus_stop,platform,,,,yes,,,,697004.2357118007,1202592.7601203716
2984717715,106.7720069,10.8499064,Trạm Xe Bus Đại học Sư Phạm Kỹ Thuật,bus_stop,platform,,,,yes,,,,693707.0051424446,1199947.577869874
2984717719,106.7716404,10.8496468,Trạm Xe Bus Đại học Sư Phạm Kỹ Thuật,bus_stop,platform,,,,yes,,,,693667.0964286925,1199918.6278574374
2984717720,106.7690031,10.8498116,Trạm Xe Bus Siêu Thị Nguyễn Kim,bus_stop,platform,,,,yes,,,,693378.6078838289,1199935.1800434927
2984717721,106.7690248,10.8497002,Võ Văn Ngân - Đường số 6,bus_stop,,,,,,,,,693381.0523664628,1199922.870915359
2984717726,106.764082,10.8507531,Trạm Xe Bus Cao Đẳng Xây Dựng Số 2,bus_stop,platform,,,,yes,,,,692839.8946581399,1200036.2032768067
2984717727,106.7599916,10.8505632,Trạm Xe Bus Ngã 3 Nhà Thờ,bus_stop,platform,,,,yes,,,,692392.7440444625,1200012.606629361
2984717728,106.7543192,10.8502084,Trạm Xe Bus Chợ Thủ Đức,bus_stop,platform,,,,yes,,,,691772.7127048675,1199969.777374986
2984717729,106.7669966,10.8505398,Trạm Xe Bus Nhà Thiếu Nhi Quận Thủ Đức,bus_stop,platform,,,,yes,,,,693158.7344105113,1200014.4576796747
2984717730,106.759378,10.850597,Trạm Xe Bus Ngã 3 Nhà Thờ,bus_stop,platform,,,,yes,,,,692325.6272690557,1200015.9574863804
2991929333,106.6637513,10.815564,Trạm Xe Bus Sân Bay Quốc Tế Tân Sơn Nhất,bus_stop,platform,,,,yes,,,,681890.5638693378,1196082.0381632939
3016612589,106.7069856,10.7774015,Trạm Xe Bus Bảo Tàng Tôn Đức Thắng,bus_stop,platform,,,,yes,,,,686642.0363852963,1191886.7994109322
3053462714,106.7543369,10.8512632,Trạm Xe Bus Chợ Thủ Đức,bus_stop,platform,,,,yes,,,,691773.9753769069,1200086.468283565
3053462719,106.7478665,10.8600905,Trạm Xe Bus Chợ Tam Hà,bus_stop,platform,,,,yes,,,,691060.8510882993,1201058.850604185
3053462720,106.7457535,10.8631189,Trạm Xe Bus Bệnh Viện Thủ Đức,bus_stop,platform,,,,yes,,,,690827.8862764238,1201392.5170342843
3084820248,106.7689508,10.8543195,,bus_stop,stop_position,,,,yes,,,,693369.9894851419,1200433.8048776255
3107514189,106.7732621,10.8536867,Trạm Xe Bus Đại Học Sư Phạm Kỹ Thuật,bus_stop,platform,,,,yes,,,,693841.8209573103,1200366.550266839
3107514190,106.7717841,10.8539941,Trạm Xe Bus Đại Học Sư Phạm Kỹ Thuật,bus_stop,platform,,,,yes,,,,693680.0090502478,1200399.6127440787
3107514191,106.7681084,10.854823,Trạm Xe Bus Trường Trung Cấp Nghề Thủ Đức,bus_stop,platform,,,,yes,,,,693277.5527642326,1200488.9657954068
3107514192,106.7663879,10.8573929,Trạm Xe Bus Đường Số 7 - Hoàng Diệu 2,bus_stop,platform,,,,yes,,,,693087.7724701539,1200772.1513914731
3107514193,106.7682316,10.8607799,Trạm Xe Bus Nghĩa Trang Liệt Sĩ TP.HCM,bus_stop,platform,,,,yes,,,,693287.1921731106,1201147.9886859949
3107514194,106.7767852,10.8692848,,bus_stop,,,,,,,,,694216.9734082328,1202094.2477986359
3112765123,106.8034622,10.8669097,,bus_stop,,,,,,,,,697135.4389526922,1201848.7032813241
3116282957,106.7648603,10.8506809,Trạm Xe Bus Cao Đẳng Xây Dựng Số 2,bus_stop,platform,,,,yes,,,,692925.0456980607,1200028.7101644492
3116282962,106.7587516,10.849806,Trạm Xe Bus Ngã 3 Nhà Thờ,bus_stop,platform,,,,yes,,,,692257.6382589586,1199928.0625521939
3116282967,106.7642873,10.8414943,Trạm Xe Bus Trung Tâm Y Tế Quận Thủ Đức,bus_stop,platform,,,,yes,,,,692868.2799864558,1199012.139695172
3116282968,106.7662043,10.8396206,,bus_stop,,,,,,,,,693079.106633488,1198806.0890145337
3116315714,106.6786982,10.7593246,An Dương Vương - Lê Hồng Phong,bus_stop,,,,,,,,,683559.201392324,1189870.1568134327
3116315718,106.6695562,10.7571496,Trạm Xe Bus Nguyễn Tri Phương - Hùng Vương,bus_stop,platform,,,,yes,,,,682560.6020000771,1189624.1183648007
3116315719,106.6650059,10.7559516,Đối diện Bệnh viện Đại học Y Dược,bus_stop,,,,,,,,,682063.6288464194,1189488.9007306008
3116339930,106.6619298,10.7530631,Trạm Xe Bus Thêu Kỳ Duyên,bus_stop,platform,,,,yes,,,,681728.907494248,1189167.5736278903
3116339932,106.6646685,10.7535527,Trạm Xe Bus Chung cư Tản Đà,bus_stop,platform,,,,yes,,,,682028.1644271215,1189223.3523970346
3116339937,106.6681673,10.7542545,Trạm Xe Bus Ban chỉ huy Quận sự Quận 5,bus_stop,platform,,,,yes,,,,682410.4305266629,1189303.057664879
3116339939,106.6699255,10.7546706,Trạm Xe Bus Bệnh viện Nguyễn Tri Phương,bus_stop,platform,,,,yes,,,,682602.4864208966,1189350.1292195558
3116339946,106.6795139,10.7731617,Trạm Xe Bus Điện Biên Phủ - Cao Thắng,bus_stop,platform,,,,yes,,,,683640.035528518,1191401.2121845542
3116339947,106.681099,10.7745133,Trạm Xe Bus Bệnh Viện Bình Dân,bus_stop,platform,,,,yes,,,,683812.5785610869,1191551.6679077232
3116339948,106.6839593,10.7769515,Trạm Xe Bus Ngã 4 CMT8,bus_stop,platform,,,,yes,,,,684123.9276667816,1191823.0838207775
3116339949,106.685171,10.7780742,Trạm Xe Bus Bệnh Viện Mắt,bus_stop,platform,,,,yes,,,,684255.767372262,1191947.998552901
3116339950,106.6874916,10.780274,Trạm Xe Bus Sở Khoa Học Và Công Nghệ TP.HCM,bus_stop,platform,,,,yes,,,,684508.2285804106,1192192.724104781
3116339951,106.69017,10.7828612,Trạm Xe Bus Trường Marie Curie,bus_stop,platform,,,,yes,,,,684799.5813101939,1192480.520003902
3116339952,106.6923043,10.785015,Trạm Xe Bus Ngã 4 Phạm Ngọc Thạch,bus_stop,platform,,,,yes,,,,685031.6876230668,1192720.050051402
3116339953,106.6941479,10.7869388,Trạm Xe Bus Công viên Lê Văn Tám,bus_stop,,,,,,,,,685232.1386615337,1192933.964972558
3116339954,106.6967242,10.7895582,Trạm Xe bus 87 Điện Biên Phủ,bus_stop,platform,,,,yes,,,,685512.2927049048,1193225.2690952672
3116339955,106.6962266,10.7962435,Trạm Xe Bus Giao Lộ Võ Huy Tấn,bus_stop,platform,,,,yes,,,,685453.7716584717,1193964.457483033
3116339956,106.6963742,10.7985616,Trạm Xe Bus Bệnh Viện Bình Thạnh,bus_stop,platform,,,,yes,,,,685468.4910035266,1194220.9622425267
3116339957,106.6965375,10.8008986,Trạm Xe Bus Lăng Ông Bà Chiểu,bus_stop,,,,,,,,,685484.9151695073,1194479.5672239687
3116339958,106.6949618,10.8035307,Trạm Xe Bus Bệnh viện Ung Bướu,bus_stop,platform,,,,yes,,,,685310.9798108556,1194769.7592181792
3116339960,106.695573,10.8054181,,bus_stop,,,,,,,,,685376.6623397758,1194978.9036337505
3116339961,106.6983495,10.8034413,Chợ Bà Chiểu,bus_stop,,,,,,,,,685681.5150816384,1194761.927268595
3116339962,106.701096,10.8036515,Trạm Xe Bus Bạch Đằng,bus_stop,platform,,,,yes,,,,685981.7445889045,1194786.849137671
3116339964,106.703803,10.8033657,Trạm Xe Bus Bạch Đằng,bus_stop,platform,,,,yes,,,,686277.9602371586,1194756.88473174
3116339965,106.706623,10.8030815,Lăng Lê Văn Duyệt,bus_stop,,,,,,,,,686586.5336485917,1194727.1688648288
3116353269,106.7209336,10.8277547,,bus_stop,,,,,,,,,688136.1752414064,1197465.1921249887
3116353273,106.7282718,10.8335611,,bus_stop,,,,,,,,,688934.9887359767,1198112.0136481957
3116353274,106.7307279,10.8355609,,bus_stop,,,,,,,,,689202.3099613218,1198334.748762151
3116353275,106.7334358,10.8376032,,bus_stop,,,,,,,,,689497.1352971139,1198562.3444819243
3116353276,106.7445736,10.8407852,Trạm Xe Bus Cầu Gò Dưa,bus_stop,platform,,,,yes,,,,690713.0412364948,1198921.2813186022
3116353277,106.7463168,10.8413672,Trạm Xe Bus Đường Số 2,bus_stop,platform,,,,yes,,,,690903.2901291191,1198986.7531534182
3116353278,106.7518172,10.8471617,,bus_stop,,,,,,,,,691501.0678192114,1199631.1820737855
3116882974,106.6621184,10.7559933,Trạm Xe Bus Lý Thường Kiệt - Hồng Bàng,bus_stop,platform,,,,yes,,,,681747.7809598558,1189491.8014489715
3116882975,106.6620786,10.756429,Hồng Bàng - Lý Thường Kiệt,bus_stop,,,,,,,,,681743.1668109621,1189539.9716552051
3116882976,106.6611642,10.759663,Trạm Xe Bus Coop - Mart Lý Thường Kiệt,bus_stop,platform,,,,yes,,,,681641.2172581678,1189897.1502475413
3116882978,106.6607257,10.7613589,Trạm Xe Bus Chung Cư Lý Thường Kiệt,bus_stop,platform,,,,yes,,,,681592.2411272477,1190084.4779448744
3116882979,106.6605449,10.761533,Trạm Xe Bus Chung Cư Lý Thường Kiệt,bus_stop,platform,,,,yes,,,,681572.3621024631,1190103.628491555
3116883006,106.6602929,10.7997088,Trạm Xe Bus Vòng xoay Lăng Cha Cả,bus_stop,platform,,,,yes,,,,681521.9053102976,1194326.1949639083
3116883007,106.6601644,10.7996919,Trạm Xe Bus Vòng xoay Lăng Cha Cả,bus_stop,platform,,,,yes,,,,681507.8627149239,1194324.2492917047
3116902314,106.6700598,10.8000454,Trạm Xe Bus Siêu thị Big C,bus_stop,,,,,,,,,682589.8116403876,1194369.2455578586
3116902315,106.6727632,10.7998065,Trạm Xe Bus Khách Sạn Tân Sơn Nhất,bus_stop,platform,,,,yes,,,,682885.6010478665,1194344.4366095017
3116902316,106.6728208,10.7997103,Trạm Xe Bus Khách Sạn Tân Sơn Nhất,bus_stop,platform,,,,yes,,,,682891.9584444152,1194333.8300946967
3118842030,106.6616396,10.7739249,,bus_stop,,,,,,,,,681684.6646985158,1191474.974066845
3118842031,106.6631464,10.7758754,,bus_stop,,,,,,,,,681848.2912864455,1191691.617788619
3118842033,106.6646138,10.7738264,Trạm Xe Bus Bệnh Viện 115,bus_stop,platform,,,,yes,,,,682010.0103109947,1191465.844287988
3118842034,106.6651725,10.7723901,Trạm Xe Bus Học Viện Quân Y,bus_stop,platform,,,,yes,,,,682071.9783681582,1191307.303453519
3118842035,106.6661891,10.7697677,Trạm Xe Bus Trường THPT Diên Hồng,bus_stop,platform,,,,yes,,,,682184.7408882373,1191017.8372545063
3118842036,106.666733,10.7685467,Trạm Xe Bus Siêu Thị Sài Gòn,bus_stop,platform,,,,yes,,,,682244.9621316001,1190883.1026325992
3124681592,106.7063876,10.7733704,Trạm Xe Bus Bến Bạch Đằng,bus_stop,platform,,,,yes,,,,686579.1164075531,1191440.5357489698
3124681595,106.679796,10.7550488,Trạm Xe Bus - Trần Bình Trọng,bus_stop,platform,,,,yes,,,,683681.8626655024,1189397.8538620619
3124681597,106.6818025,10.7555901,Trạm Xe Bus Trường CĐ Kinh Tế Đối Ngoại,bus_stop,platform,,,,yes,,,,683900.9997909365,1189458.9306342464
3124681921,106.6828285,10.7558691,Nguyễn Biểu,bus_stop,platform,,,,yes,,,,684013.0513939541,1189490.4068681493
3141309026,106.6749833,10.799611,Trạm Xe Bus Hồ Văn Huê,bus_stop,platform,,,,yes,,,,683128.5109548251,1194324.1411836534
3141309027,106.6746662,10.7995588,Trạm Xe Bus Hồ Văn Huê,bus_stop,platform,,,,yes,,,,683093.8643091326,1194318.1771775382
3141309028,106.6877087,10.8037182,Trạm Xe Bus THCS Châu Văn Liêm,bus_stop,platform,,,,yes,,,,684517.6652061369,1194786.1091307332
3141309629,106.6956336,10.8026759,Trạm Xe Bus Đại Học Mỹ Thuật,bus_stop,platform,,,,yes,,,,685384.9727393617,1194675.6136267155
3141558631,106.7153558,10.8270992,Trạm Xe Bus Kha Vạn Cân - Ngã 4 Bình Triệu,bus_stop,platform,,,,yes,,,,687526.6352307401,1197389.24651127
3141558632,106.7191144,10.8281353,Kha Vạn Cân,bus_stop,,,,,,,,,687937.0031093169,1197506.1702698092
3141558633,106.7254178,10.8316231,Trạm Xe Bus Chùa Ưu Đàm,bus_stop,platform,,,,yes,,,,688624.1142578931,1197895.8710038594
3148967605,106.7863143,10.8566401,Trạm Xe Bus Khu Công Nghệ Cao,bus_stop,platform,,,,yes,,,,695267.117148723,1200701.6053644072
3148967606,106.7856608,10.8568157,Trạm Xe Bus Khu Công Nghệ Cao,bus_stop,platform,,,,yes,,,,695195.5454905644,1200720.6104994197
3148967611,106.8001832,10.8744832,Nhà văn hóa sinh viên,bus_stop,platform,,,,yes,,,,696771.936974285,1202684.361900417
3150110707,106.6680006,10.7640095,Trạm Xe Bus Nguyễn Tri Phương - Vĩnh Viễn,bus_stop,platform,,,,yes,,,,682386.3315880249,1190381.9848224039
3150110708,106.6679882,10.7635516,Trạm Xe Bus Nguyễn Tri Phương - Vĩnh Viễn,bus_stop,platform,,,,yes,,,,682385.2508181594,1190331.3279080375
3150110712,106.6685648,10.7530168,Há cảo Trần Quang,bus_stop,platform,,,,yes,,,,682454.6519136106,1189166.3887144988
3150623838,106.6613192,10.764505,Trạm Xe Bus Nguyễn Kim - Đường 3 Tháng 2,bus_stop,platform,,,,yes,,,,681655.2696171412,1190432.8268024228
3150623839,106.6616782,10.7648017,Trạm Xe Bus Nguyễn Kim - Đường 3 Tháng 2,bus_stop,platform,,,,yes,,,,681694.3565943373,1190465.8582077103
3150623840,106.6638606,10.7658608,Trạm Xe Bus Ngô Quyền - Đường 3 Tháng 2,bus_stop,platform,,,,yes,,,,681932.4158601022,1190584.302061935
3150775221,106.6692498,10.7678754,Trạm Xe Bus Bệnh Viện Nhi Đồng 1,bus_stop,platform,,,,yes,,,,682520.6328295397,1190810.3459852594
3150775222,106.6691782,10.7679665,Trạm Xe Bus Bệnh Viện Nhi Đồng 1,bus_stop,platform,,,,yes,,,,682512.7469395502,1190820.380170546
3150775223,106.6734186,10.7676461,,bus_stop,,,,,,,,,682976.7212532511,1190787.468030234
3150775224,106.6731242,10.7678299,,bus_stop,,,,,,,,,682944.4111335183,1190807.622959313
3150775225,106.6755149,10.7674016,Trạm Xe Bus Ngã 7 Lý Thái Tổ,bus_stop,platform,,,,yes,,,,683206.1460872346,1190761.6753469151
3150775226,106.6756972,10.7672378,Trạm Xe Bus Ngã 7 Lý Thái Tổ,bus_stop,platform,,,,yes,,,,683226.1836993705,1190743.6658902958
3150775230,106.683074,10.7620598,,bus_stop,,,,,,,,,684036.1472386725,1190175.3286642414
3151254797,106.6765427,10.7584618,Trạm Xe Bus An Dương Vương - Huỳnh Mẫn Đạt,bus_stop,,,,,,,,,683323.9641512572,1189773.430788483
3151254798,106.6731475,10.7572933,Trạm Xe Bus An Đông Plaza,bus_stop,platform,,,,yes,,,,682953.3169074891,1189642.1527003017
3151254801,106.6674938,10.7578287,Trạm Xe Bus Ký Túc Xá Đại học Y Dược,bus_stop,platform,,,,yes,,,,682334.617338422,1189698.0089305125
3151254802,106.6646114,10.7556534,Bệnh viện Đại học Y Dược,bus_stop,,,,,,,,,682020.658921596,1189455.6820536023
3160527872,106.6746118,10.7719531,Trạm Xe Bus Nhà Hát Hòa Bình,bus_stop,platform,,,,yes,,,,683104.6214913192,1191264.591003175
3160533668,106.6748363,10.7719284,Trạm Xe Bus Nhà Hát Hòa Bình,bus_stop,platform,,,,yes,,,,683129.190144725,1191261.99303602
3160533669,106.6783812,10.7745467,Trạm Xe Bus Học Viện Hành Chính Quốc Gia,bus_stop,platform,,,,yes,,,,683515.312433555,1191553.7328159346
3160533670,106.6772301,10.7733768,Trạm Xe Bus Học Viện Hành Chính Quốc Gia,bus_stop,platform,,,,yes,,,,683390.1250544495,1191423.6370151183
3160535889,106.6806672,10.7783377,Trạm Xe Bus Siêu Thị Thiên Hòa,bus_stop,platform,,,,yes,,,,683763.0317103503,1191974.4387717342
3160535890,106.6781677,10.779673,Trạm Xe Bus Sân Khấu Lan Anh,bus_stop,platform,,,,yes,,,,683488.85548513,1192120.6418080777
3160535892,106.672974,10.7824523,Trạm Xe Bus TT Y Tế Dự Phòng Q10,bus_stop,platform,,,,yes,,,,682919.1515359674,1192424.960839447
3160535893,106.6707353,10.7836511,Trạm Xe Bus Chợ Hòa Hưng,bus_stop,platform,,,,yes,,,,682673.5885539256,1192556.2266860078
3160535894,106.6667759,10.7857828,Trạm Xe Bus Công Viên Lê Thị Riêng,bus_stop,platform,,,,yes,,,,682239.2802874398,1192789.65946441
3160535895,106.6620178,10.7882153,Trạm Xe Bus Bành Văn Trân,bus_stop,platform,,,,yes,,,,681717.4487321777,1193055.8947247346
3160542986,106.6720572,10.7655336,Trạm Xe Bus Sư Vạn Hạnh - Ngô Gia Tự,bus_stop,platform,,,,yes,,,,682829.0962490656,1190552.985902577
3160542987,106.6725493,10.7633697,Trạm Xe Bus Chung Cư Ngô Gia Tự,bus_stop,platform,,,,yes,,,,682884.2240285882,1190313.9241502727
3160542988,106.6735947,10.7587135,Bệnh viện 30/4,bus_stop,,,,,,,,,683001.3730535113,1189799.5118840535
3160545657,106.6694433,10.7571879,Trạm Xe Bus Nguyễn Tri Phương - Hùng Vương,bus_stop,platform,,,,yes,,,,682548.2304288782,1189628.2876535158
3160545659,106.6637343,10.7523306,Trạm Xe Bus Tản Đà,bus_stop,platform,,,,yes,,,,681926.7171916483,1189087.6190983278
3160548761,106.6707397,10.7527494,Trạm Xe Bus Trung Tâm Mua bán Dược Phẩm,bus_stop,platform,,,,yes,,,,682692.6975116649,1189138.1046184548
3160548762,106.6714816,10.7529559,Trạm Xe Bus Đồng Khánh,bus_stop,platform,,,,yes,,,,682773.7202802254,1189161.3878550369
3160548850,106.6781386,10.7544024,Bệnh viện Chấn Thương Chỉnh Hình,bus_stop,platform,,,,yes,,,,683500.9720769194,1189325.3619293824
3160548851,106.6809509,10.7552198,Trạm Xe Bus Cao Đẳng Kinh Tế Đối Ngoại,bus_stop,platform,,,,yes,,,,683808.0786940657,1189417.460274779
3160554145,106.6843556,10.7560844,Trạm Xe Bus Trung tâm Giải trí 651,bus_stop,platform,,,,yes,,,,684179.9502756159,1189515.1381790398
3160554147,106.68587,10.757051,Trạm Xe Bus Chợ Nancy,bus_stop,platform,,,,yes,,,,684345.0034408596,1189622.9666970584
3160583012,106.6877545,10.766843,,bus_stop,platform,,,,yes,,,,684545.1644110379,1190707.2289714478
3162351957,106.6950596,10.8068915,Trạm Xe Bus 48 Nơ Trang Long,bus_stop,platform,,,,yes,,,,685319.6128230257,1195141.5713156047
3162351958,106.6962035,10.812171,Trạm Xe Bus Bưu Điện Nơ Trang Long,bus_stop,platform,,,,yes,,,,685441.4654045199,1195726.2547032642
3162352195,106.6952555,10.8126541,Trạm Xe Bus Chợ Phan Văn Trị,bus_stop,platform,,,,yes,,,,685337.4980441361,1195779.1167896779
3162352196,106.6984644,10.8181304,Trạm Xe Bus Pháp Quang Tự,bus_stop,platform,,,,yes,,,,685685.0435794997,1196386.8258457582
3162352203,106.7006133,10.8188999,Trạm Xe Bus Công An Phường 13,bus_stop,platform,,,,yes,,,,685919.5627970826,1196473.2525989788
